title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,ticker_sentiment_score,ticker_sentiment_label,overall_sentiment_label_Bullish,overall_sentiment_label_Neutral,overall_sentiment_label_Somewhat-Bearish,overall_sentiment_label_Somewhat-Bullish,day_of_week,summary_length
"Pasithea Therapeutics Postpones Special Meeting until December 9, 2022 at 9:00 AM Eastern Time - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/22/11/g29880703/pasithea-therapeutics-postpones-special-meeting-until-december-9-2022-at-9-00-am-eastern-time,2022-11-29 00:05:27,Globe Newswire,"MIAMI BEACH, Fla., Nov. 28, 2022 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",Unknown,Benzinga,News,www.benzinga.com,"Technology, Financial Markets",0.6196735913771878,0.5345055464181445,Neutral,False,False,False,True,Tuesday,14
"Pasithea Therapeutics Postpones Special Meeting until December 9, 2022 at 9:00 AM Eastern Time",https://www.globenewswire.com/news-release/2022/11/29/2563612/0/en/Pasithea-Therapeutics-Postpones-Special-Meeting-until-December-9-2022-at-9-00-AM-Eastern-Time.html,2022-11-29 00:05:00,Pasithea,"MIAMI BEACH, Fla., Nov. 28, 2022 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. ( Nasdaq: KTTA ) ( ""Pasithea"" or the ""Company"" ) , a biotechnology company focused on the discovery, research and development of innovative treatments for central nervous system ( ""CNS"" ) disorders, today ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995?size=1,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.6329688675136167,0.5430704943059553,Neutral,False,False,False,True,Tuesday,48
Why Tonix Pharmaceuticals  ( TNXP )  Stock Is Moving - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/news/24/10/41231907/why-tonix-pharmaceuticals-tnxp-stock-is-moving,2024-10-08 14:57:58,Henry Khederian,Tonix Pharmaceuticals Holding Corp TNXP shares are trading higher by 1.18% to $0.14 during Tuesday's session after the company secured a $34 million DOD research collaboration contract with X-Chem.,https://cdn.benzinga.com/files/images/story/2024/10/08/vaccine-4892059.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"Life Sciences, Financial Markets",0.8521805625387773,0.6524088318915136,Somewhat-Bullish,False,False,False,True,Tuesday,29
Tonix Pharmaceuticals Announces AI Collaboration with X-Chem to Develop Broad-Spectrum Antivirals,https://www.globenewswire.com/news-release/2024/10/08/2959687/28908/en/Tonix-Pharmaceuticals-Announces-AI-Collaboration-with-X-Chem-to-Develop-Broad-Spectrum-Antivirals.html,2024-10-08 12:30:00,Tonix Pharmaceuticals Holding Corp.,AI ( Artificial Intelligence ) and ML ( Machine Learning ) drug discovery collaboration will accelerate the development of small molecules as orally available host-targeted broad-spectrum medical countermeasures ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.6419280881440534,0.5666395149511009,Neutral,False,False,False,True,Tuesday,29
"The Rush For Non-Addictive Painkillers To Counter The Opioid Crisis Puts Two Companies Closer To FDA Decisions - AstraZeneca  ( NASDAQ:AZN ) , Johnson & Johnson  ( NYSE:JNJ ) ",https://www.benzinga.com/partner/biotech/24/10/41114297/the-rush-for-non-addictive-painkillers-to-counter-the-opioid-crisis-puts-two-companies-closer-to-,2024-10-01 11:30:00,Mangeet Kaur Bouns,This post was written and published as a collaboration between the in-house editorial team at Benzinga and Tonix Pharmaceuticals Holding Corp. with financial support from Tonix.,https://cdn.benzinga.com/files/images/story/2024/10/01/Screenshot-2024-09-30-at-9-13-36PM.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.11782418527393762,0.381132799677653,Neutral,False,False,True,False,Tuesday,26
What's Going On With Tonix Pharmaceuticals Stock Friday? - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/news/24/09/41070710/whats-going-on-with-tonix-pharmaceuticals-stock-friday,2024-09-27 16:10:16,Dylan Berman,Tonix Pharmaceuticals Holding Corp. TNXP shares are trading higher Friday after the company announced the United States Patent and Trademark Office granted a patent covering the subcutaneous delivery of Zembrace Symtouch for treating migraines.,https://cdn.benzinga.com/files/images/story/2024/09/27/pharmaceutical-ai-generated.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"Life Sciences, Financial Markets",1.0,0.9887230646587134,Bullish,True,False,False,False,Friday,34
Tonix Pharmaceuticals Announces Issuance of U.S. Patent Covering the Subcutaneous Delivery of FDA-Approved Zembrace® SymTouch® to Treat Migraines - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/09/g41063980/tonix-pharmaceuticals-announces-issuance-of-u-s-patent-covering-the-subcutaneous-delivery-of-fda-a,2024-09-27 11:00:00,Globe Newswire,"New patent expected to provide market exclusivity into 2036 Zembrace® SymTouch® ( sumatriptan succinate injection ) 10mg is indicated for the acute treatment of migraine in adults CHATHAM, N.J., Sept. 27, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Life Sciences, Financial Markets",0.3080868275507589,0.522423611919198,Neutral,False,True,False,False,Friday,41
Tonix Pharmaceuticals Announces Issuance of U.S. Patent Covering the Subcutaneous Delivery of FDA-Approved Zembrace® SymTouch® to Treat Migraines,https://www.globenewswire.com/news-release/2024/09/27/2954413/28908/en/Tonix-Pharmaceuticals-Announces-Issuance-of-U-S-Patent-Covering-the-Subcutaneous-Delivery-of-FDA-Approved-Zembrace-SymTouch-to-Treat-Migraines.html,2024-09-27 11:00:00,Tonix Pharmaceuticals Holding Corp.,New patent expected to provide market exclusivity into ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.284346363441562,0.5252771472288751,Neutral,False,True,False,False,Friday,9
Tonix Pharmaceuticals Announces Data Presentations on TNX-102 SL for Fibromyalgia at the 11th Global Conference on Pharmaceutics and Novel Drug Delivery Systems  ( PDDS 2024 )  - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/09/g40976817/tonix-pharmaceuticals-announces-data-presentations-on-tnx-102-sl-for-fibromyalgia-at-the-11th-glob,2024-09-23 11:00:00,Globe Newswire,Presentations highlighted the proprietary formulation technology and pharmacokinetic properties of TNX-102 SL ( sublingual cyclobenzaprine HCl ) Composition and methods patents based on the eutectic formulation of TNX-102 SL are expected to provide market exclusivity until at least 2034 in the ...,https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Life Sciences, Financial Markets",0.6129902396735073,0.4838227299805307,Neutral,False,False,False,True,Monday,42
Looking Into Tonix Pharmaceuticals's Recent Short Interest - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/insights/short-sellers/24/09/40939636/looking-into-tonix-pharmaceuticalss-recent-short-interest,2024-09-19 13:45:15,Benzinga Insights,"Tonix Pharmaceuticals's TNXP short percent of float has risen 122.12% since its last report. The company recently reported that it has 1.57 million shares sold short, which is 7.13% of all regular shares that are available for trading.",https://www.benzinga.com/files/images/story/2024/1726753512_0.png,Benzinga,Trading,www.benzinga.com,"Life Sciences, Financial Markets",0.8089082411664773,0.5909570892897771,Neutral,False,False,False,True,Thursday,38
Tonix Pharmaceuticals Announces Issuance of U.S. Patent by the United States Patent and Trademark Office Covering the Intranasal Delivery of FDA-Approved Tosymra® to Treat Migraines,https://www.globenewswire.com/news-release/2024/09/19/2948856/28908/en/Tonix-Pharmaceuticals-Announces-Issuance-of-U-S-Patent-by-the-United-States-Patent-and-Trademark-Office-Covering-the-Intranasal-Delivery-of-FDA-Approved-Tosymra-to-Treat-Migraines.html,2024-09-19 11:00:00,Tonix Pharmaceuticals Holding Corp.,New patent expected to expire in ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.23284450003011153,0.5236923322744743,Neutral,False,True,False,False,Thursday,7
"New Hope For Mpox? How TNX-801 Could Meet The WHO's Vaccine Targets For A Safer, Single-Dose Solution - Emergent BioSolutions  ( NYSE:EBS ) , Bavarian Nordic  ( OTC:BVNKF ) ",https://www.benzinga.com/partner/biotech/24/09/40916376/new-hope-for-mpox-how-tnx-801-could-meet-the-whos-vaccine-targets-for-a-safer-single-dose-solutio,2024-09-18 11:30:48,Mangeet Kaur Bouns,"The mpox virus, formerly known as monkeypox, has increasingly become a global health concern, especially with rising cases of a new lethal strain across Africa and parts of Europe and Asia.",https://cdn.benzinga.com/files/images/story/2024/09/18/Screenshot-2024-09-18-at-12-30-33AM.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.4100569597472315,0.4767522843045138,Neutral,False,True,False,False,Wednesday,31
Tonix Pharmaceuticals Announces That its Single Dose Mpox Vaccine Candidate TNX-801 Aligns with WHO's Newly Issued Preferred Target Product Profile for Mpox Vaccines in Global Health Emergency,https://www.globenewswire.com/news-release/2024/09/16/2946476/28908/en/Tonix-Pharmaceuticals-Announces-That-its-Single-Dose-Mpox-Vaccine-Candidate-TNX-801-Aligns-with-WHO-s-Newly-Issued-Preferred-Target-Product-Profile-for-Mpox-Vaccines-in-Global-Heal.html,2024-09-16 11:00:00,Tonix Pharmaceuticals Holding Corp.,The World Health Organization ( WHO ) released its preferred target product profile ( TPP ) criteria for mpox vaccines at its Mpox Research and Innovation Scientific Conference held August ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.443652986710326,0.5097772227789579,Neutral,False,True,False,False,Monday,31
Tonix Pharmaceuticals Announces Appointment of Thomas Englese as Executive Vice President of Commercial Operations - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/09/g40789175/tonix-pharmaceuticals-announces-appointment-of-thomas-englese-as-executive-vice-president-of-comme,2024-09-10 11:00:00,Globe Newswire,"Thomas brings more than 20 years of commercial and operations experience in the biopharmaceutical industry to Tonix Tonix is on track to submit an NDA for TNX-102 SL for fibromyalgia in October of 2024 CHATHAM, N.J., Sept. 10, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Life Sciences, Financial Markets",0.5699139931625895,0.5313176802824705,Neutral,False,True,False,False,Tuesday,48
Tonix Pharmaceuticals Announces Appointment of Thomas Englese as Executive Vice President of Commercial Operations,https://www.globenewswire.com/news-release/2024/09/10/2943502/28908/en/Tonix-Pharmaceuticals-Announces-Appointment-of-Thomas-Englese-as-Executive-Vice-President-of-Commercial-Operations.html,2024-09-10 11:00:00,Tonix Pharmaceuticals Holding Corp.,Thomas brings more than 20 years of commercial and operations experience in the biopharmaceutical industry to ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.5635639687232585,0.5293446942132111,Neutral,False,True,False,False,Tuesday,17
What's Going On With Tonix Pharmaceuticals  ( TNXP )  Stock? - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/news/24/09/40776965/whats-going-on-with-tonix-pharmaceuticals-tnxp-stock,2024-09-09 15:48:00,Henry Khederian,"Tonix Pharmaceuticals Holding Corp TNXP shares are trading higher by 20% to 17 cents during Monday's session after the company announced data on the potential mpox vaccine TNX-801 in the ""Using Synthetic Biology To Battle Mpox"" talk at an immunology symposium at the University of Alberta.",https://cdn.benzinga.com/files/images/story/2024/09/09/vaccine-4892059.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"Life Sciences, Finance, Financial Markets",0.7328984206169915,0.5501357296314372,Neutral,False,False,False,True,Monday,46
Why Summit Therapeutics Shares Are Trading Higher By Around 18%; Here Are 20 Stocks Moving Premarket - Summit Therapeutics  ( NASDAQ:SMMT ) ,https://www.benzinga.com/news/24/09/40768801/why-summit-therapeutics-shares-are-trading-higher-by-around-18-here-are-20-stocks-moving-premarket,2024-09-09 10:08:36,Avi Kapoor,Shares of Summit Therapeutics Inc. SMMT rose sharply in today's pre-market trading after the company said Ivonescimab Monotherapy reduced the risk of disease progression or death by 49% compared to pembrolizumab monotherapy in first-line treatment of patients with PD-L1 positive advanced NSCLC in ...,https://cdn.benzinga.com/files/images/story/2024/09/09/Movers_0.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Technology, Finance, Retail & Wholesale, Financial Markets, Manufacturing, Real Estate & Construction",0.5330281101324486,0.44239696966012887,Neutral,False,True,False,False,Monday,44
Tonix Pharmaceuticals Launches National Awareness Campaign on the Impact of Gastroparesis or Stomach Paralysis on the Absorption of Oral Migraine Medications at PAINWeek,https://www.globenewswire.com/news-release/2024/09/06/2942065/28908/en/Tonix-Pharmaceuticals-Launches-National-Awareness-Campaign-on-the-Impact-of-Gastroparesis-or-Stomach-Paralysis-on-the-Absorption-of-Oral-Migraine-Medications-at-PAINWeek.html,2024-09-06 11:00:00,Tonix Pharmaceuticals Holding Corp.,Gastroparesis slows the ability of the stomach to empty into the small intestine and thereby can delay absorption of oral medications into the bloodstream ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.49150085502644913,0.6113729794694821,Somewhat-Bullish,False,True,False,False,Friday,25
Tonix Pharmaceuticals Launches National Awareness Campaign on the Impact of Gastroparesis or Stomach Paralysis on the Absorption of Oral Migraine Medications at PAINWeek - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/09/g40746776/tonix-pharmaceuticals-launches-national-awareness-campaign-on-the-impact-of-gastroparesis-or-stoma,2024-09-06 11:00:00,Globe Newswire,Gastroparesis slows the ability of the stomach to empty into the small intestine and thereby can delay absorption of oral medications into the bloodstream Non-oral medications including nasal and injectables can bypass the digestive system providing better absorption and faster relief,https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.5082610540704441,0.603778893564696,Somewhat-Bullish,False,True,False,False,Friday,41
"As Research Into Pain Accelerates, A Newly Recognized Type Of Pain Comes To The Forefront - Tonix Targets It With FDA-Fast Track-Designated TNX-102 SL - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ",https://www.benzinga.com/partner/biotech/24/09/40703500/as-research-into-pain-accelerates-a-newly-recognized-type-of-pain-comes-to-the-forefront-tonix-ta,2024-09-04 11:00:26,Meg Flippin,"Research into the causes and nature of pain is accelerating and broadening, as evidenced by the more than 400 scientific presentations at the 2024 World Congress on Pain, held August 6-9 in Amsterdam, which was sponsored by the International Association for the Study of Pain",https://lh7-rt.googleusercontent.com/docsz/AD_4nXdh4_Q0LhOk9dcp2DZitIrvBLLGSu-dyqs8IaxN-Z4Emc82Uhu55vvoeH9n4iGjinVyTN7vKb7c8Q6bPTiGAEiMuX0YcvPPG8Fjko_DPVCnO1hMUGA7eTsxVEAjhjySGUz3X81j8GBJBG8nb2Z6HSfjuL-91wmrWJH7AFvst7iZj2nbyz7U5Q?key=s_O5s0PifPhbEfAODenqEA,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.0,0.4883314199768313,Neutral,False,False,True,False,Wednesday,45
Tonix Pharmaceuticals Presented Data from Two Posters on TNX-102 SL for Reduction of Acute Stress Reaction and Prevention of PTSD and One Poster for Wound Healing at the 2024 Military Health System Research Symposium  ( MHSRS ) ,https://www.globenewswire.com/news-release/2024/08/29/2937655/28908/en/Tonix-Pharmaceuticals-Presented-Data-from-Two-Posters-on-TNX-102-SL-for-Reduction-of-Acute-Stress-Reaction-and-Prevention-of-PTSD-and-One-Poster-for-Wound-Healing-at-the-2024-Milit.html,2024-08-29 11:00:00,Tonix Pharmaceuticals Holding Corp.,Investigator-initiated Phase 2 trial to evaluate TNX-102 SL's potential to reduce severity of acute stress reaction ( ASR ) and frequency of acute stress disorder ( ASD ) and posttraumatic stress disorder ( PTSD ) expected to begin third quarter ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Technology, Financial Markets",0.27368829419072205,0.5477780460143424,Neutral,False,True,False,False,Thursday,41
